segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason
47,0.25,0.0012559796083362867,0.0699999600124234,5.229483933984984,0.0,5.154207250829036,inf,inf,GEOMETRICALLY_UNREACHABLE
47,0.0,0.0012786576077874253,0.06999996001407087,4.979483935013567,0.0,4.90420725185762,inf,inf,GEOMETRICALLY_UNREACHABLE
48,0.24000000000216887,0.001292852513107774,0.06999996001510207,4.823000717738052,0.0,4.747724034582104,inf,inf,GEOMETRICALLY_UNREACHABLE
48,0.0,0.0013146233925810638,0.06999996001668363,4.583000718723323,0.0,4.507724035567375,inf,inf,GEOMETRICALLY_UNREACHABLE
49,0.3300000000029834,0.001330363411595972,0.06999996001782707,4.409484322534347,0.0,4.334207639378399,inf,inf,GEOMETRICALLY_UNREACHABLE
49,0.25,0.001337620371420607,0.06999996001835426,4.32948432286051,0.0,4.254207639704562,inf,inf,GEOMETRICALLY_UNREACHABLE
49,0.0,0.0013602983708717457,0.06999996002000171,4.079484323889093,0.0,4.004207640733146,inf,inf,GEOMETRICALLY_UNREACHABLE
50,0.7500000000067835,0.0013739051356020354,0.06999996002099018,3.9294847096856484,0.0,3.8542080265297014,inf,inf,GEOMETRICALLY_UNREACHABLE
50,0.75,0.0013739051356026508,0.06999996002099018,3.929484709678865,0.0,3.854208026522918,inf,inf,GEOMETRICALLY_UNREACHABLE
50,0.5,0.0013965831350537892,0.06999996002263766,3.679484710707448,0.0,3.604208027551501,inf,inf,GEOMETRICALLY_UNREACHABLE
50,0.25,0.0014192611345049278,0.0699999600242851,3.4294847117360305,0.0,3.3542080285800835,inf,inf,GEOMETRICALLY_UNREACHABLE
50,0.0,0.0014419391339560662,0.06999996002593256,3.179484712764614,0.0,3.104208029608667,inf,inf,GEOMETRICALLY_UNREACHABLE
51,0.5609248647421688,0.001472781955276449,0.06292378170950079,2.8394822005775633,0.0,2.7642055174216162,inf,inf,GEOMETRICALLY_UNREACHABLE
51,0.5,0.0014782241583575066,0.06999996002856852,2.7794822309503537,0.0,2.7042055477944067,inf,inf,GEOMETRICALLY_UNREACHABLE
51,0.25,0.0015009021578086452,0.06999996003021598,2.5294822319789367,0.0,2.4542055488229897,inf,inf,GEOMETRICALLY_UNREACHABLE
51,0.0,0.0015235801572597838,0.06999996003186344,2.27948223300752,0.0,2.204205549851573,inf,inf,GEOMETRICALLY_UNREACHABLE
52,0.5500000000050698,0.0015379564349875484,0.06999996003290782,2.120999584443318,0.0,2.045722901287371,inf,inf,GEOMETRICALLY_UNREACHABLE
52,0.5,0.0015424920348782363,0.06999996003323732,2.070999584643965,0.0,1.9957229014880178,inf,inf,GEOMETRICALLY_UNREACHABLE
52,0.25,0.0015651700343293745,0.06999996003488476,1.8209995856725476,0.0,1.7457229025166003,inf,inf,GEOMETRICALLY_UNREACHABLE
52,0.0,0.0015878480337805133,0.06999996003653224,1.570999586701131,0.0,1.4957229035451838,inf,inf,GEOMETRICALLY_UNREACHABLE
53,0.020000000000183246,0.0016034066912017093,0.06999996003766251,1.3994825025916517,0.0,1.3242058194357047,inf,inf,GEOMETRICALLY_UNREACHABLE
53,0.0,0.0016052209311578172,0.06999996003779431,1.3794825026737552,0.0,1.304205819517808,inf,inf,GEOMETRICALLY_UNREACHABLE
54,0.10000000000092357,0.0016195064668645897,0.06999996003883208,1.2220001850780553,0.0,1.146723501922108,inf,inf,GEOMETRICALLY_UNREACHABLE
54,0.0,0.0016285776666451288,0.06999996003949106,1.122000185488565,0.0,1.0467235023326178,inf,inf,GEOMETRICALLY_UNREACHABLE
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,0.0,0.17672432567655555,0.000657417081272896,1.0389518669357816,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,0.39269908169872414,0.17672432567655555,0.000395502578128353,2.8157506462068405,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,0.7853981633974483,0.17672432567655555,0.00012660312343800977,0.7560916388208869,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,1.1780972450961724,0.17672432567655555,0.00034368716897796364,2.6942694204870867,SUCCESS
55,0.18000000000166022,0.0017074970303726184,0.06999996004522423,0.2520010088325027,1.5707963267948966,0.17672432567655555,0.00034618745856565493,2.410359459333387,SUCCESS
