segment_id,s_m,x_m,y_m,z_m,yaw_rad,vertical_progress_m,position_error_m,normal_error_deg,failure_reason,detail
27,0.24,0.06999982686116368,6.195939990611031e-11,20.069482049412255,0.0,19.8177414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.12,0.0699998268611637,6.025409750228131e-11,19.949482049412254,0.0,19.6977414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
27,0.0,0.0699998268611637,5.854879509845228e-11,19.829482049412256,0.0,19.5777414651928,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
28,0.2600000000541698,0.0699998268611637,5.642122223247997e-11,19.679767404465167,0.0,19.428026820245712,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
28,0.24,0.06999982686116368,5.613700516440534e-11,19.659767404410996,0.0,19.40802682019154,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
28,0.12,0.06999982686116368,5.443170276057633e-11,19.539767404411,0.0,19.288026820191543,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
28,0.0,0.0699998268611637,5.2726400356747306e-11,19.419767404410997,0.0,19.168026820191542,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
29,0.3200000000666705,0.0699998268611637,5.0306519231348206e-11,19.2494833923813,0.0,18.997742808161846,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
29,0.24,0.0699998268611637,4.916965096118142e-11,19.169483392314632,0.0,18.917742808095177,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
29,0.12,0.0699998268611637,4.7464348557352396e-11,19.04948339231463,0.0,18.797742808095176,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
29,0.0,0.0699998268611637,4.575904615352339e-11,18.92948339231463,0.0,18.677742808095175,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.7502462983591771,0.06999982686116368,4.3627423571968026e-11,18.779483773940616,0.0,18.52774318972116,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.72,0.0699998268611637,4.319759786114441e-11,18.749237475581438,0.0,18.497496891361983,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.6,0.0699998268611637,4.14922954573154e-11,18.629237475581437,0.0,18.377496891361982,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.48,0.0699998268611637,3.978699305348637e-11,18.509237475581436,0.0,18.25749689136198,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.36,0.0699998268611637,3.8081690649657364e-11,18.38923747558144,0.0,18.137496891361984,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.24,0.0699998268611637,3.637638824582829e-11,18.269237475581438,0.0,18.017496891361983,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.12,0.0699998268611637,3.467108584199933e-11,18.149237475581437,0.0,17.897496891361982,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
30,0.0,0.06776654707181619,3.296922220769703e-11,18.02948381937213,0.0,17.777743235152673,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
31,0.6600000001375079,0.06999982686116368,2.9558684161122513e-11,17.78948415539159,0.0,17.537743571172136,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
31,0.6,0.06999982686116368,2.870603295725385e-11,17.729484155254084,0.0,17.47774357103463,inf,inf,GEOMETRICALLY_UNREACHABLE,GEOMETRICALLY_UNREACHABLE
